Time-E4,X-E4,Time-Moto,X-Moto,Y-Moto,Z-Moto,Y,Z,,Time,X-E4,X-Moto
,,,,,,,,,14:00.61,0.15625,-1.2775656
,,,,,,,,,14:00.62,0.15625,-1.2775656
,,,,,,,,,14:00.63,0.15625,-1.2775656
,,,,,,,,,14:00.64,0.15625,-1.0250044
,,,,,,,,,14:00.65,0.15625,-1.0250044
,,,,,,,,,14:00.66,0.15625,-1.0250044
,,,,,,,,,14:00.67,0.15625,-1.0250044
,,,,,,,,,14:00.68,0.15625,-1.0250044
,,,,,,,,,14:00.69,0.15625,-1.0250044
,,,,,,,,,14:00.70,0.15625,-1.0250044
,,,,,,,,,14:00.71,0.15625,-0.94996977
,,,,,,,,,14:00.72,0.046875,-0.94996977
,,,,,,,,,14:00.73,0.046875,-0.94996977
,,,,,,,,,14:00.74,0.046875,-0.94996977
,,,,,,,,,14:00.75,0.046875,-0.94996977
,,,,,,,,,14:00.76,0.046875,-0.94996977
,,,,,,,,,14:00.77,0.046875,-0.94996977
,,,,,,,,,14:00.78,0.046875,-0.8615646
,,,,,,,,,14:00.79,0.046875,-0.8615646
,,,,,,,,,14:00.80,0.046875,-0.8615646
,,,,,,,,,14:00.81,0.046875,-0.8615646
,,,,,,,,,14:00.82,0.046875,-0.8615646
,,,,,,,,,14:00.83,0.046875,-0.8615646
,,,,,,,,,14:00.84,0.046875,-0.8615646
,,,,,,,,,14:00.85,0.046875,-0.8615646
,,,,,,,,,14:00.86,0.046875,-0.7488212
,,,,,,,,,14:00.87,0.046875,-0.7488212
,,,,,,,,,14:00.88,0.046875,-0.7488212
,,,,,,,,,14:00.89,0.046875,-0.7488212
,,,,,,,,,14:00.90,0.046875,-0.7488212
,,,,,,,,,14:00.91,0.046875,-0.7488212
,,,,,,,,,14:00.92,-0.125,-0.7488212
,,,,,,,,,14:00.93,-0.046875,-0.8037975
,,,,,,,,,14:00.94,-0.046875,-0.8037975
,,,,,,,,,14:00.95,-0.046875,-0.8037975
,,,,,,,,,14:00.96,-0.046875,-0.8037975
,,,,,,,,,14:00.97,-0.046875,-0.8037975
,,,,,,,,,14:00.98,-0.046875,-0.8037975
,,,,,,,,,14:00.99,-0.046875,-0.8037975
,,,,,,,,,14:01.00,-0.046875,-0.702324
,,,,,,,,,14:01.01,-0.046875,-0.702324
,,,,,,,,,14:01.02,-0.046875,-0.702324
,,,,,,,,,14:01.03,-0.046875,-0.702324
,,,,,,,,,14:01.04,-0.046875,-0.702324
,,,,,,,,,14:01.05,-0.046875,-0.702324
,,,,,,,,,14:01.06,-0.046875,-0.702324
,,,,,,,,,14:01.07,-0.046875,-0.5485955
,,,,,,,,,14:01.08,-0.046875,-0.5485955
,,,,,,,,,14:01.09,-0.046875,-0.5485955
,,,,,,,,,14:01.10,-0.046875,-0.5485955
,,,,,,,,,14:01.11,-0.046875,-0.5485955
,,,,,,,,,14:01.12,-0.078125,-0.5485955
,,,,,,,,,14:01.13,-0.078125,-0.5485955
,,,,,,,,,14:01.14,-0.078125,-0.48846254
,,,,,,,,,14:01.15,-0.078125,-0.48846254
,,,,,,,,,14:01.16,-0.078125,-0.48846254
,,,,,,,,,14:01.17,-0.078125,-0.48846254
,,,,,,,,,14:01.18,-0.078125,-0.48846254
,,,,,,,,,14:01.19,-0.078125,-0.48846254
,,,,,,,,,14:01.20,-0.078125,-0.48846254
,,,,,,,,,14:01.21,-0.078125,-0.533879
,,,,,,,,,14:01.22,-0.078125,-0.533879
,,,,,,,,,14:01.23,-0.078125,-0.533879
,,,,,,,,,14:01.24,-0.078125,-0.533879
,,,,,,,,,14:01.25,-0.078125,-0.533879
,,,,,,,,,14:01.26,-0.078125,-0.533879
,,,,,,,,,14:01.27,-0.078125,-0.533879
,,,,,,,,,14:01.28,-0.078125,-0.46357208
,,,,,,,,,14:01.29,-0.078125,-0.46357208
,,,,,,,,,14:01.30,-0.078125,-0.46357208
,,,,,,,,,14:01.31,-0.078125,-0.46357208
,,,,,,,,,14:01.32,-0.125,-0.46357208
,,,,,,,,,14:01.33,-0.140625,-0.46357208
,,,,,,,,,14:01.34,-0.140625,-0.46357208
,,,,,,,,,14:01.35,-0.140625,-0.44709772
,,,,,,,,,14:01.36,-0.140625,-0.44709772
,,,,,,,,,14:01.37,-0.140625,-0.44709772
,,,,,,,,,14:01.38,-0.140625,-0.44709772
,,,,,,,,,14:01.39,-0.140625,-0.44709772
,,,,,,,,,14:01.40,-0.140625,-0.44709772
,,,,,,,,,14:01.41,-0.140625,-0.44709772
,,,,,,,,,14:01.42,-0.140625,-0.44709772
,,,,,,,,,14:01.43,-0.140625,-0.44709772
,,,,,,,,,14:01.44,-0.140625,-0.44709772
,,,,,,,,,14:01.45,-0.140625,-0.44709772
,,,,,,,,,14:01.46,-0.140625,-0.44709772
,,,,,,,,,14:01.47,-0.078125,-0.44709772
,,,,,,,,,14:01.48,-0.078125,-0.44709772
,,,,,,,,,14:01.49,-0.078125,-0.44709772
,,,,,,,,,14:01.50,-0.078125,-0.44709772
,,,,,,,,,14:01.51,-0.078125,-0.44709772
,,,,,,,,,14:01.52,-0.078125,-0.44709772
,,,,,,,,,14:01.53,-0.078125,-0.44709772
,,,,,,,,,14:01.54,-0.078125,-0.44709772
,,,,,,,,,14:01.55,-0.078125,-0.44709772
,,,,,,,,,14:01.56,-0.078125,-0.44709772
,,,,,,,,,14:01.57,-0.078125,-0.44709772
,,,,,,,,,14:01.58,-0.078125,-0.44709772
,,,,,,,,,14:01.59,-0.078125,-0.44709772
,,,,,,,,,14:01.60,-0.078125,-0.44709772
,,,,,,,,,14:01.61,-0.078125,-0.44709772
,,,,,,,,,14:01.62,-0.078125,-0.44709772
,,,,,,,,,14:01.63,-0.078125,-0.44709772
,,,,,,,,,14:01.64,-0.078125,-0.44709772
,,,,,,,,,14:01.65,-0.078125,-0.44709772
,,,,,,,,,14:01.66,-0.078125,-0.44709772
,,,,,,,,,14:01.67,-0.078125,-0.44709772
,,,,,,,,,14:01.68,-0.0625,-0.44709772
,,,,,,,,,14:01.69,-0.078125,-0.44709772
,,,,,,,,,14:01.70,-0.078125,-0.44709772
,,,,,,,,,14:01.71,-0.078125,-0.44709772
,,,,,,,,,14:01.72,-0.078125,-0.44709772
,,,,,,,,,14:01.73,-0.078125,-0.44709772
,,,,,,,,,14:01.74,-0.078125,-0.44709772
,,,,,,,,,14:01.75,-0.078125,-0.44709772
,,,,,,,,,14:01.76,-0.078125,-0.44709772
,,,,,,,,,14:01.77,-0.078125,-0.44709772
,,,,,,,,,14:01.78,-0.078125,-0.44709772
,,,,,,,,,14:01.79,-0.078125,-0.44709772
,,,,,,,,,14:01.80,-0.078125,-0.3641555
,,,,,,,,,14:01.81,-0.078125,-0.3641555
,,,,,,,,,14:01.82,-0.078125,-0.3641555
,,,,,,,,,14:01.83,-0.078125,-0.3641555
,,,,,,,,,14:01.84,-0.078125,-0.3641555
,,,,,,,,,14:01.85,-0.078125,-0.3641555
,,,,,,,,,14:01.86,-0.078125,-0.3641555
,,,,,,,,,14:01.87,-0.046875,-0.3356501
,,,,,,,,,14:01.88,-0.046875,-0.3356501
,,,,,,,,,14:01.89,-0.046875,-0.3356501
,,,,,,,,,14:01.90,-0.046875,-0.3356501
,,,,,,,,,14:01.91,-0.046875,-0.3356501
,,,,,,,,,14:01.92,-0.046875,-0.3356501
,,,,,,,,,14:01.93,-0.046875,-0.3356501
,,,,,,,,,14:01.94,-0.046875,-0.29922864
,,,,,,,,,14:01.95,-0.046875,-0.29922864
,,,,,,,,,14:01.96,-0.046875,-0.29922864
,,,,,,,,,14:01.97,-0.046875,-0.29922864
,,,,,,,,,14:01.98,-0.046875,-0.29922864
,,,,,,,,,14:01.99,-0.046875,-0.29922864
,,,,,,,,,14:02.00,-0.046875,-0.29922864
,,,,,,,,,14:02.01,-0.046875,-0.23920327
,,,,,,,,,14:02.02,-0.046875,-0.23920327
,,,,,,,,,14:02.03,-0.046875,-0.23920327
,,,,,,,,,14:02.04,-0.046875,-0.23920327
,,,,,,,,,14:02.05,-0.046875,-0.23920327
,,,,,,,,,14:02.06,-0.046875,-0.23920327
,,,,,,,,,14:02.07,-0.03125,-0.23920327
,,,,,,,,,14:02.08,-0.09375,-0.22187471
,,,,,,,,,14:02.09,-0.09375,-0.22187471
,,,,,,,,,14:02.10,-0.09375,-0.22187471
,,,,,,,,,14:02.11,-0.09375,-0.22187471
,,,,,,,,,14:02.12,-0.09375,-0.22187471
,,,,,,,,,14:02.13,-0.09375,-0.22187471
,,,,,,,,,14:02.14,-0.09375,-0.22187471
,,,,,,,,,14:02.15,-0.09375,-0.20320287
,,,,,,,,,14:02.16,-0.09375,-0.20320287
,,,,,,,,,14:02.17,-0.09375,-0.20320287
,,,,,,,,,14:02.18,-0.09375,-0.20320287
,,,,,,,,,14:02.19,-0.09375,-0.20320287
,,,,,,,,,14:02.20,-0.09375,-0.20320287
,,,,,,,,,14:02.21,-0.09375,-0.20320287
,,,,,,,,,14:02.22,-0.09375,-0.17233571
,,,,,,,,,14:02.23,-0.078125,-0.17233571
,,,,,,,,,14:02.24,-0.046875,-0.17233571
,,,,,,,,,14:02.25,-0.03125,-0.17233571
,,,,,,,,,14:02.26,-0.03125,-0.17233571
,,,,,,,,,14:02.27,-0.03125,-0.17233571
,,,,,,,,,14:02.28,-0.03125,-0.17233571
,,,,,,,,,14:02.29,-0.03125,-0.17233571
,,,,,,,,,14:02.30,-0.03125,-0.1731197
,,,,,,,,,14:02.31,-0.03125,-0.1731197
,,,,,,,,,14:02.32,-0.03125,-0.1731197
,,,,,,,,,14:02.33,-0.03125,-0.1731197
,,,,,,,,,14:02.34,-0.03125,-0.1731197
,,,,,,,,,14:02.35,-0.03125,-0.1731197
,,,,,,,,,14:02.36,-0.03125,-0.1731197
,,,,,,,,,14:02.37,-0.03125,-0.1731197
,,,,,,,,,14:02.38,-0.03125,-0.1731197
,,,,,,,,,14:02.39,-0.03125,-0.1731197
,,,,,,,,,14:02.40,-0.03125,-0.1731197
,,,,,,,,,14:02.41,-0.03125,-0.1731197
,,,,,,,,,14:02.42,-0.0625,-0.1731197
,,,,,,,,,14:02.43,-0.0625,-0.1731197
,,,,,,,,,14:02.44,-0.0625,-0.1731197
,,,,,,,,,14:02.45,-0.0625,-0.1731197
,,,,,,,,,14:02.46,-0.0625,-0.1731197
,,,,,,,,,14:02.47,-0.0625,-0.1731197
,,,,,,,,,14:02.48,-0.0625,-0.1731197
,,,,,,,,,14:02.49,-0.0625,-0.1731197
,,,,,,,,,14:02.50,-0.0625,-0.1731197
,,,,,,,,,14:02.51,-0.0625,-0.1731197
,,,,,,,,,14:02.52,-0.0625,-0.1731197
,,,,,,,,,14:02.53,-0.0625,-0.1731197
,,,,,,,,,14:02.54,-0.0625,-0.1731197
,,,,,,,,,14:02.55,-0.0625,-0.1731197
,,,,,,,,,14:02.56,-0.0625,-0.1731197
,,,,,,,,,14:02.57,-0.0625,-0.1731197
,,,,,,,,,14:02.58,-0.0625,-0.1731197
,,,,,,,,,14:02.59,-0.0625,-0.1731197
,,,,,,,,,14:02.60,-0.0625,-0.1731197
,,,,,,,,,14:02.61,-0.0625,-0.1731197
,,,,,,,,,14:02.62,-0.0625,-0.1731197
,,,,,,,,,14:02.63,-0.0625,-0.1731197
,,,,,,,,,14:02.64,-0.0625,-0.1731197
,,,,,,,,,14:02.65,-0.0625,-0.1731197
,,,,,,,,,14:02.66,-0.0625,-0.1731197
,,,,,,,,,14:02.67,-0.0625,-0.1731197
,,,,,,,,,14:02.68,-0.0625,-0.1731197
,,,,,,,,,14:02.69,-0.0625,-0.1731197
,,,,,,,,,14:02.70,-0.0625,-0.1731197
,,,,,,,,,14:02.71,-0.0625,-0.1731197
,,,,,,,,,14:02.72,-0.0625,-0.1731197
,,,,,,,,,14:02.73,-0.0625,-0.1731197
,,,,,,,,,14:02.74,-0.0625,-0.1731197
,,,,,,,,,14:02.75,-0.0625,-0.1731197
,,,,,,,,,14:02.76,-0.0625,-0.1731197
,,,,,,,,,14:02.77,-0.0625,-0.1731197
,,,,,,,,,14:02.78,-0.0625,-0.1731197
,,,,,,,,,14:02.79,-0.0625,-0.1731197
,,,,,,,,,14:02.80,-0.0625,-0.1731197
,,,,,,,,,14:02.81,-0.0625,-0.1731197
,,,,,,,,,14:02.82,-0.046875,-0.1731197
,,,,,,,,,14:02.83,-0.046875,-0.1731197
,,,,,,,,,14:02.84,-0.046875,-0.1731197
,,,,,,,,,14:02.85,-0.046875,-0.1731197
,,,,,,,,,14:02.86,-0.046875,-0.1731197
,,,,,,,,,14:02.87,-0.046875,-0.1731197
,,,,,,,,,14:02.88,-0.046875,-0.1731197
,,,,,,,,,14:02.89,-0.046875,-0.1731197
,,,,,,,,,14:02.90,-0.046875,-0.1731197
,,,,,,,,,14:02.91,-0.046875,-0.1731197
,,,,,,,,,14:02.92,-0.046875,-0.1731197
,,,,,,,,,14:02.93,-0.046875,-0.1731197
,,,,,,,,,14:02.94,-0.046875,-0.1731197
,,,,,,,,,14:02.95,-0.046875,-0.1731197
,,,,,,,,,14:02.96,-0.046875,-0.1731197
,,,,,,,,,14:02.97,-0.046875,-0.1731197
,,,,,,,,,14:02.98,-0.046875,-0.1731197
,,,,,,,,,14:02.99,-0.046875,-0.1731197
,,,,,,,,,14:03.00,-0.046875,-0.1731197
,,,,,,,,,14:03.01,-0.046875,-0.1731197
,,,,,,,,,14:03.02,-0.046875,-0.1731197
,,,,,,,,,14:03.03,-0.046875,-0.16349816
,,,,,,,,,14:03.04,-0.046875,-0.16349816
,,,,,,,,,14:03.05,-0.046875,-0.16349816
,,,,,,,,,14:03.06,-0.046875,-0.16349816
,,,,,,,,,14:03.07,-0.046875,-0.16349816
,,,,,,,,,14:03.08,-0.046875,-0.16349816
,,,,,,,,,14:03.09,-0.046875,-0.16349816
,,,,,,,,,14:03.10,-0.046875,-0.12012198
,,,,,,,,,14:03.11,-0.046875,-0.12012198
,,,,,,,,,14:03.12,-0.046875,-0.12012198
,,,,,,,,,14:03.13,-0.046875,-0.12012198
,,,,,,,,,14:03.14,-0.046875,-0.12012198
,,,,,,,,,14:03.15,-0.046875,-0.12012198
,,,,,,,,,14:03.16,-0.046875,-0.12012198
,,,,,,,,,14:03.17,-0.078125,-0.1399701
,,,,,,,,,14:03.18,-0.0625,-0.1399701
,,,,,,,,,14:03.19,-0.0625,-0.1399701
,,,,,,,,,14:03.20,-0.0625,-0.1399701
,,,,,,,,,14:03.21,-0.0625,-0.1399701
,,,,,,,,,14:03.22,-0.0625,-0.1399701
,,,,,,,,,14:03.23,-0.0625,-0.1399701
,,,,,,,,,14:03.24,-0.0625,-0.1110317
,,,,,,,,,14:03.25,-0.0625,-0.1110317
,,,,,,,,,14:03.26,-0.0625,-0.1110317
,,,,,,,,,14:03.27,-0.0625,-0.1110317
,,,,,,,,,14:03.28,-0.0625,-0.1110317
,,,,,,,,,14:03.29,-0.0625,-0.1110317
,,,,,,,,,14:03.30,-0.0625,-0.1110317
,,,,,,,,,14:03.31,-0.0625,-0.10036801
,,,,,,,,,14:03.32,-0.0625,-0.10036801
,,,,,,,,,14:03.33,-0.0625,-0.10036801
,,,,,,,,,14:03.34,-0.0625,-0.10036801
,,,,,,,,,14:03.35,-0.0625,-0.10036801
,,,,,,,,,14:03.36,-0.0625,-0.10036801
,,,,,,,,,14:03.37,-0.09375,-0.10036801
,,,,,,,,,14:03.38,-0.09375,-0.098241344
,,,,,,,,,14:03.39,-0.09375,-0.098241344
,,,,,,,,,14:03.40,-0.09375,-0.098241344
,,,,,,,,,14:03.41,-0.09375,-0.098241344
,,,,,,,,,14:03.42,-0.09375,-0.098241344
,,,,,,,,,14:03.43,-0.09375,-0.098241344
,,,,,,,,,14:03.44,-0.09375,-0.098241344
,,,,,,,,,14:03.45,-0.09375,-0.09281171
,,,,,,,,,14:03.46,-0.09375,-0.09281171
,,,,,,,,,14:03.47,-0.09375,-0.09281171
,,,,,,,,,14:03.48,-0.09375,-0.09281171
,,,,,,,,,14:03.49,-0.09375,-0.09281171
,,,,,,,,,14:03.50,-0.09375,-0.09281171
,,,,,,,,,14:03.51,-0.09375,-0.09281171
,,,,,,,,,14:03.52,-0.09375,-0.09281171
,,,,,,,,,14:03.53,-0.09375,-0.09281171
,,,,,,,,,14:03.54,-0.09375,-0.09281171
,,,,,,,,,14:03.55,-0.09375,-0.09281171
,,,,,,,,,14:03.56,-0.09375,-0.09281171
,,,,,,,,,14:03.57,-0.09375,-0.09281171
,,,,,,,,,14:03.58,-0.078125,-0.09281171
,,,,,,,,,14:03.59,-0.078125,-0.09281171
,,,,,,,,,14:03.60,-0.078125,-0.09281171
,,,,,,,,,14:03.61,-0.078125,-0.09281171
,,,,,,,,,14:03.62,-0.078125,-0.09281171
,,,,,,,,,14:03.63,-0.078125,-0.09281171
,,,,,,,,,14:03.64,-0.078125,-0.09281171
,,,,,,,,,14:03.65,-0.078125,-0.09281171
,,,,,,,,,14:03.66,-0.078125,-0.09281171
,,,,,,,,,14:03.67,-0.078125,-0.09281171
,,,,,,,,,14:03.68,-0.078125,-0.09281171
,,,,,,,,,14:03.69,-0.078125,-0.09281171
,,,,,,,,,14:03.70,-0.078125,-0.09281171
,,,,,,,,,14:03.71,-0.078125,-0.09281171
,,,,,,,,,14:03.72,-0.078125,-0.09281171
,,,,,,,,,14:03.73,-0.078125,-0.09281171
,,,,,,,,,14:03.74,-0.078125,-0.09281171
,,,,,,,,,14:03.75,-0.078125,-0.09281171
,,,,,,,,,14:03.76,-0.078125,-0.09281171
,,,,,,,,,14:03.77,-0.078125,-0.09281171
,,,,,,,,,14:03.78,-0.078125,-0.09281171
,,,,,,,,,14:03.79,-0.078125,-0.09281171
,,,,,,,,,14:03.80,-0.078125,-0.09281171
,,,,,,,,,14:03.81,-0.078125,-0.09281171
,,,,,,,,,14:03.82,-0.078125,-0.09281171
,,,,,,,,,14:03.83,-0.078125,-0.09281171
,,,,,,,,,14:03.84,-0.078125,-0.09281171
,,,,,,,,,14:03.85,-0.078125,-0.09281171
,,,,,,,,,14:03.86,-0.078125,-0.09281171
,,,,,,,,,14:03.87,-0.078125,-0.09281171
,,,,,,,,,14:03.88,-0.078125,-0.09281171
,,,,,,,,,14:03.89,-0.078125,-0.09281171
,,,,,,,,,14:03.90,-0.078125,-0.09281171
,,,,,,,,,14:03.91,-0.078125,-0.09281171
,,,,,,,,,14:03.92,-0.1875,-0.09281171
,,,,,,,,,14:03.93,-0.1875,-0.09281171
,,,,,,,,,14:03.94,-0.1875,-0.09281171
,,,,,,,,,14:03.95,-0.1875,-0.09281171
,,,,,,,,,14:03.96,-0.1875,-0.09281171
,,,,,,,,,14:03.97,-0.1875,-0.09281171
,,,,,,,,,14:03.98,-0.1875,-0.09281171
,,,,,,,,,14:03.99,-0.1875,-0.09281171
,,,,,,,,,14:04.00,-0.1875,-0.09281171
,,,,,,,,,14:04.01,-0.1875,-0.09281171
,,,,,,,,,14:04.02,-0.1875,-0.09281171
,,,,,,,,,14:04.03,-0.1875,0.19090791
,,,,,,,,,14:04.04,-0.1875,0.19090791
,,,,,,,,,14:04.05,-0.1875,0.19090791
,,,,,,,,,14:04.06,-0.1875,0.19090791
,,,,,,,,,14:04.07,-0.1875,0.19090791
,,,,,,,,,14:04.08,-0.1875,0.19090791
,,,,,,,,,14:04.09,-0.1875,0.19090791
,,,,,,,,,14:04.10,-0.1875,0.19137275
,,,,,,,,,14:04.11,-0.1875,0.19137275
,,,,,,,,,14:04.12,0.125,0.19137275
,,,,,,,,,14:04.13,0.125,0.19137275
,,,,,,,,,14:04.14,0.125,0.19137275
,,,,,,,,,14:04.15,0.125,0.19137275
,,,,,,,,,14:04.16,0.125,0.19137275
,,,,,,,,,14:04.17,0.125,0.24518467
,,,,,,,,,14:04.18,0.125,0.24518467
,,,,,,,,,14:04.19,0.125,0.24518467
,,,,,,,,,14:04.20,0.125,0.24518467
,,,,,,,,,14:04.21,0.125,0.24518467
,,,,,,,,,14:04.22,0.125,0.24518467
,,,,,,,,,14:04.23,0.125,0.24518467
,,,,,,,,,14:04.24,0.125,0.1376096
,,,,,,,,,14:04.25,0.125,0.1376096
,,,,,,,,,14:04.26,0.125,0.1376096
,,,,,,,,,14:04.27,0.125,0.1376096
,,,,,,,,,14:04.28,0.125,0.1376096
,,,,,,,,,14:04.29,0.125,0.1376096
,,,,,,,,,14:04.30,0.125,0.1376096
,,,,,,,,,14:04.31,0.125,0.54330665
,,,,,,,,,14:04.32,0.375,0.54330665
,,,,,,,,,14:04.33,0.34375,0.54330665
,,,,,,,,,14:04.34,0.34375,0.54330665
,,,,,,,,,14:04.35,0.34375,0.54330665
,,,,,,,,,14:04.36,0.34375,0.54330665
,,,,,,,,,14:04.37,0.34375,0.54330665
,,,,,,,,,14:04.38,0.34375,0.6572865
,,,,,,,,,14:04.39,0.34375,0.6572865
,,,,,,,,,14:04.40,0.34375,0.6572865
,,,,,,,,,14:04.41,0.34375,0.6572865
,,,,,,,,,14:04.42,0.34375,0.6572865
,,,,,,,,,14:04.43,0.34375,0.6572865
,,,,,,,,,14:04.44,0.34375,0.6572865
,,,,,,,,,14:04.45,0.34375,0.8093069
,,,,,,,,,14:04.46,0.34375,0.8093069
,,,,,,,,,14:04.47,0.40625,0.8093069
,,,,,,,,,14:04.48,0.359375,0.8093069
,,,,,,,,,14:04.49,0.359375,0.8093069
,,,,,,,,,14:04.50,0.359375,0.8093069
,,,,,,,,,14:04.51,0.359375,0.8093069
,,,,,,,,,14:04.52,0.359375,0.8093069
,,,,,,,,,14:04.53,0.359375,0.8093069
,,,,,,,,,14:04.54,0.359375,0.8093069
,,,,,,,,,14:04.55,0.359375,0.8093069
,,,,,,,,,14:04.56,0.359375,0.8093069
,,,,,,,,,14:04.57,0.359375,0.8093069
,,,,,,,,,14:04.58,0.359375,0.8093069
,,,,,,,,,14:04.59,0.359375,0.8093069
,,,,,,,,,14:04.60,0.359375,0.8093069
,,,,,,,,,14:04.61,0.359375,0.8093069
,,,,,,,,,14:04.62,0.359375,0.8093069
,,,,,,,,,14:04.63,0.359375,0.8093069
,,,,,,,,,14:04.64,0.359375,0.8093069
,,,,,,,,,14:04.65,0.359375,0.8093069
,,,,,,,,,14:04.66,0.359375,0.8093069
,,,,,,,,,14:04.67,0.375,0.8093069
,,,,,,,,,14:04.68,0.375,0.8093069
,,,,,,,,,14:04.69,0.375,0.8093069
,,,,,,,,,14:04.70,0.375,0.8093069
,,,,,,,,,14:04.71,0.375,0.8093069
,,,,,,,,,14:04.72,0.375,0.8093069
,,,,,,,,,14:04.73,0.375,0.8093069
,,,,,,,,,14:04.74,0.375,0.8093069
,,,,,,,,,14:04.75,0.375,0.8093069
,,,,,,,,,14:04.76,0.375,0.8093069
,,,,,,,,,14:04.77,0.375,0.8093069
,,,,,,,,,14:04.78,0.375,0.8093069
,,,,,,,,,14:04.79,0.375,0.8093069
,,,,,,,,,14:04.80,0.375,0.8093069
,,,,,,,,,14:04.81,0.375,0.8093069
,,,,,,,,,14:04.82,0.375,0.8093069
,,,,,,,,,14:04.83,0.375,0.8093069
,,,,,,,,,14:04.84,0.375,0.8093069
,,,,,,,,,14:04.85,0.375,0.8093069
,,,,,,,,,14:04.86,0.375,0.8093069
,,,,,,,,,14:04.87,0.5,0.8093069
,,,,,,,,,14:04.88,0.5,0.8093069
,,,,,,,,,14:04.89,0.5,0.8093069
,,,,,,,,,14:04.90,0.5,0.8093069
,,,,,,,,,14:04.91,0.5,0.8093069
,,,,,,,,,14:04.92,0.5,0.8093069
,,,,,,,,,14:04.93,0.5,0.8093069
,,,,,,,,,14:04.94,0.5,0.8093069
,,,,,,,,,14:04.95,0.5,0.8093069
,,,,,,,,,14:04.96,0.5,0.8093069
,,,,,,,,,14:04.97,0.5,0.8093069
,,,,,,,,,14:04.98,0.5,0.8093069
,,,,,,,,,14:04.99,0.5,0.8093069
,,,,,,,,,14:05.00,0.5,0.8093069
,,,,,,,,,14:05.01,0.5,0.8093069
,,,,,,,,,14:05.02,0.5,0.8093069
,,,,,,,,,14:05.03,0.5,0.8093069
,,,,,,,,,14:05.04,0.5,0.8093069
,,,,,,,,,14:05.05,0.5,0.8093069
,,,,,,,,,14:05.06,0.5,0.8093069
,,,,,,,,,14:05.07,0.046875,0.8093069
,,,,,,,,,14:05.08,0.046875,0.8093069
,,,,,,,,,14:05.09,0.046875,0.8093069
,,,,,,,,,14:05.10,0.046875,0.8093069
,,,,,,,,,14:05.11,0.046875,0.8093069
,,,,,,,,,14:05.12,0.046875,0.8093069
,,,,,,,,,14:05.13,0.046875,0.8093069
,,,,,,,,,14:05.14,0.046875,0.8093069
,,,,,,,,,14:05.15,0.046875,0.8093069
,,,,,,,,,14:05.16,0.046875,0.8093069
,,,,,,,,,14:05.17,0.046875,0.8093069
,,,,,,,,,14:05.18,0.046875,0.8093069
,,,,,,,,,14:05.19,0.046875,0.8093069
,,,,,,,,,14:05.20,0.046875,0.8093069
,,,,,,,,,14:05.21,0.046875,0.8093069
,,,,,,,,,14:05.22,0.0625,0.8093069
,,,,,,,,,14:05.23,0.0625,0.8093069
,,,,,,,,,14:05.24,0.046875,0.8093069
,,,,,,,,,14:05.25,0.046875,0.8093069
,,,,,,,,,14:05.26,0.046875,0.8093069
,,,,,,,,,14:05.27,0.046875,0.8093069
,,,,,,,,,14:05.28,0.046875,0.8093069
,,,,,,,,,14:05.29,0.046875,0.8093069
,,,,,,,,,14:05.30,0.046875,0.8093069
,,,,,,,,,14:05.31,0.046875,0.8093069
,,,,,,,,,14:05.32,0.046875,0.8093069
,,,,,,,,,14:05.33,0.046875,0.8093069
,,,,,,,,,14:05.34,0.046875,0.8093069
,,,,,,,,,14:05.35,0.046875,0.8093069
,,,,,,,,,14:05.36,0.046875,0.8093069
,,,,,,,,,14:05.37,0.046875,0.8093069
,,,,,,,,,14:05.38,0.046875,0.8093069
,,,,,,,,,14:05.39,0.046875,0.8093069
,,,,,,,,,14:05.40,0.046875,0.8093069
,,,,,,,,,14:05.41,0.046875,0.8093069
,,,,,,,,,14:05.42,0.046875,0.8093069
,,,,,,,,,14:05.43,0.046875,0.8093069
,,,,,,,,,14:05.44,0.046875,0.90943086
,,,,,,,,,14:05.45,0.046875,0.90943086
,,,,,,,,,14:05.46,0.046875,0.90943086
,,,,,,,,,14:05.47,0.046875,0.90943086
,,,,,,,,,14:05.48,0.046875,0.90943086
,,,,,,,,,14:05.49,0.046875,0.90943086
,,,,,,,,,14:05.50,0.046875,0.90943086
,,,,,,,,,14:05.51,0.046875,0.8145327
,,,,,,,,,14:05.52,0.046875,0.8145327
,,,,,,,,,14:05.53,0.046875,0.8145327
,,,,,,,,,14:05.54,0.046875,0.8145327
,,,,,,,,,14:05.55,0.046875,0.8145327
,,,,,,,,,14:05.56,0.046875,0.8145327
,,,,,,,,,14:05.57,0.046875,0.8145327
,,,,,,,,,14:05.58,0.046875,0.71638024
,,,,,,,,,14:05.59,0.046875,0.71638024
,,,,,,,,,14:05.60,0.046875,0.71638024
,,,,,,,,,14:05.61,0.046875,0.71638024
,,,,,,,,,14:05.62,0.046875,0.71638024
,,,,,,,,,14:05.63,0.046875,0.71638024
,,,,,,,,,14:05.64,0.046875,0.71638024
,,,,,,,,,14:05.65,0.046875,0.6471592
,,,,,,,,,14:05.66,0.046875,0.6471592
,,,,,,,,,14:05.67,0.046875,0.6471592
,,,,,,,,,14:05.68,0.09375,0.6471592
,,,,,,,,,14:05.69,0.078125,0.6471592
,,,,,,,,,14:05.70,0.078125,0.6471592
,,,,,,,,,14:05.71,0.078125,0.6471592
,,,,,,,,,14:05.72,0.078125,0.5868378
,,,,,,,,,14:05.73,0.078125,0.5868378
